Date,EUSTN_VV,FINCH_VV,MORLY_VV,RISEH_VV,RDMER_VV,ELMST_VV,EUSTN_NDVI,FINCH_NDVI,MORLY_NDVI,RISEH_NDVI,RDMER_NDVI,ELMST_NDVI,EUSTN_VWC,EUSTN_P,EUSTN_PE,FINCH_VWC,FINCH_P,FINCH_PE,MORLY_VWC,MORLY_P,MORLY_PE,RDMER_VWC,RDMER_P,RDMER_PE,RISEH_VWC,RISEH_P,RISEH_PE,ELMST_VWC,ELMST_P,ELMST_PE
10/06/2021,0.026335992,0.044682577,0.014309048,0.077455521,0.033439513,0.149669454,-0.04132225,-0.065721097,0.040777702,0.051789077,0.776229039,0.776229039,7.5,0,3.1,17.4,0,2.7,18.6,0,2.8,,,3,23.9,0,3,36.5,0,3.1
12/06/2021,0.035488103,0.033379905,0.02087155,0.057046443,0.02567924,0.190690637,-0.04132225,-0.065721097,0.040777702,0.051789077,0.776229039,0.776229039,5.5,0,4,16.4,0,4,16.9,0,4.1,,,3,23.5,0,4.4,34.6,0,4.1
15/06/2021,0.023393288,0.037805147,0.03494601,0.079278253,0.032475188,0.213023141,0.066126344,0.765128778,1.538447151,0.201537148,1.017197123,1.017197123,3.9,0,4.1,15,0,4.5,14.9,0,4,,,3,20.9,0,4.6,32,0,4.1
18/06/2021,0.064453356,0.084857456,0.033850547,0.041375957,0.116900548,0.197480619,0.104210877,0.032470899,0.079637314,-0.01890272,0.056417529,0.056417529,10.5,11.9,0.5,22.4,22.8,0.7,21.4,0,0.6,,,3,22.5,12.3,1.2,43.2,17.8,0.6
21/06/2021,0.023118449,0.042643588,0.027959649,0.061356686,0.06160827,0.171091393,0.104210877,0.032470899,0.079637314,-0.01890272,0.056417529,0.056417529,12,0,1.9,26.9,0,2.1,24.7,0,2.2,,,3,24,0,2.3,42.1,0.3,1.4
22/06/2021,0.026884977,0.045829821,0.027030814,0.067250632,0.045057304,0.244860038,0.104210877,0.032470899,0.079637314,-0.01890272,0.056417529,0.056417529,10.8,0,2.9,23.6,0,3.1,23.2,0,2.7,,,3,24.8,0,3.7,42,0,2.6
24/06/2021,0.031570565,0.053355228,0.02966474,0.03801965,0.053582024,0.15419665,0.128943656,-0.019579937,0.083137251,0.027654867,-0.002735992,-0.002735992,8.5,0.8,2.5,22,5.3,2.9,20,0,2.9,,,3,22.4,0,2.4,39.2,0.5,3.3
27/06/2021,0.022795688,0.032960489,0.036375314,0.048011698,0.03726428,0.170879349,0.128943656,-0.019579937,0.083137251,0.027654867,-0.002735992,-0.002735992,6.9,0.3,2.2,23.5,0.7,2.2,20.5,0,2.5,,,3,26.2,0,2.2,39.7,3.1,2
28/06/2021,0.028906526,0.034385111,0.031201977,0.064311393,0.143064037,0.205467418,0.050531661,0.041029299,0.188392083,0.015726889,0.17047281,0.17047281,8.8,5.2,0.9,22.6,1.4,0.9,19.3,0,1,,,3,23.5,0.4,1.3,41.4,1,1
30/06/2021,0.0284044,0.060539328,0.039472513,0.038676966,0.150082529,0.166248143,0.050531661,0.041029299,0.188392083,0.015726889,0.17047281,0.17047281,8.6,0.1,1.6,21.6,1.4,1.9,17.4,0.3,1.2,,,3,24.1,0,1.7,38,0,1.4
04/07/2021,0.038268697,0.053373631,0.03741432,0.055384398,0.07972227,0.235479504,1.364963066,0.47109945,1.662390715,0.039513678,0.199244527,0.199244527,7.2,2.1,2.8,21.2,1.7,3.2,18.2,0.3,3.1,,,3,26.9,1.9,3.3,42.3,6.3,2.9
06/07/2021,0.062923722,0.043528855,0.038361013,0.031939745,0.196810201,0.163687795,1.364963066,0.47109945,1.662390715,0.039513678,0.199244527,0.199244527,10.5,5,2.3,25.6,9.1,2.4,22,10.4,2.3,,,3,28.8,15.4,2.8,43.5,5.4,2.4
09/07/2021,0.024838503,0.056350812,0.031991553,0.053439356,0.048655767,0.133586407,0.262462244,0.048502425,0.222869087,0.1152,0.228482129,0.228482129,7.6,0.1,2,20.9,0,2.8,21.9,2,1.7,,,3,28.4,5.2,3.1,40.9,1.2,2.3
10/07/2021,0.023743372,0.047264531,0.042091247,0.039303757,0.07826969,0.208955914,0.262462244,0.048502425,0.222869087,0.1152,0.228482129,0.228482129,7.5,0,2.2,21.6,0,2.6,24.5,0,2.3,,,3,31.4,0,2.6,41.7,0.3,2
12/07/2021,0.056357101,0.075705796,0.04472011,0.035333239,0.14914608,0.16385074,0.262462244,0.048502425,0.222869087,0.1152,0.228482129,0.228482129,7,2.3,2.1,20.3,1.9,1.9,22.7,1.7,2.4,,,3,31.3,2.9,2.2,40.4,3,2.2
15/07/2021,0.019288404,0.039843522,0.038952891,0.030376766,0.078937583,0.12257643,0.031118416,-0.025044553,0.055429548,0.038515603,0.191275723,0.191275723,4.5,0,2.2,17.7,0,1.9,18.5,0,2,,,3,25.3,0,3,36.2,0,2.5
16/07/2021,0.026208809,0.051233433,0.033847876,0.041366894,0.05911855,0.099475682,0.031118416,-0.025044553,0.055429548,0.038515603,0.191275723,0.191275723,4.1,0,4.8,17.4,0,4.7,16.9,0,4.5,,,3,26.4,0,4.4,33.9,0,5.1
18/07/2021,0.033738803,0.070565566,0.04269243,0.018943647,0.065117173,0.064318351,0.978724548,1.544920264,1.252561488,0.86533282,1.54466586,1.54466586,3.4,0,5.3,17.1,0,5.2,15.5,0,4.9,,,3,24.3,0,5,32.6,0,5.5
21/07/2021,0.026764577,0.041899651,0.046117686,0.062497079,0.059444539,0.046154886,0.978724548,1.544920264,1.252561488,0.86533282,1.54466586,1.54466586,2.8,0,4,21.1,0,4.4,13.8,0,4.3,,,3,22.2,0,4.4,34.5,0,4.6
22/07/2021,0.017019266,0.047157269,0.05561129,0.032573882,0.064564452,0.081238344,0.978724548,1.544920264,1.252561488,0.86533282,1.54466586,1.54466586,2.6,0,3.8,19.9,0,4.5,12.5,0,4.1,,,3,21.5,0,4.5,31.5,0,4.5
24/07/2021,0.028858533,0.037144363,0.046885852,0.027295623,0.091243662,0.048261479,0.083908274,0.301202783,-0.046379465,-0.026265702,0.131310836,0.131310836,1.9,0,0,17.7,0,3.2,11.8,0,3,,,3,18.7,0,2.6,29.7,0,3.1
27/07/2021,0.038516894,0.078929573,0.060242739,0.026497714,0.079017393,0.037223369,0.083908274,0.301202783,-0.046379465,-0.026265702,0.131310836,0.131310836,8.2,30.8,1.8,19.5,34.6,1.9,13.9,13.8,1.9,,,3,20.8,3.7,2.7,29.6,0.3,2.3
28/07/2021,0.034276083,0.053506091,0.074877575,0.048649523,0.169521764,0.032319371,0.008278415,0.077338757,0.106078436,0.010213556,0.645445925,0.645445925,12.6,3,2.8,24.4,4.5,2.7,20.4,20.6,2.9,,,3,21.8,9.9,2.7,28.7,0.5,2.8
30/07/2021,0.070713714,0.064803004,0.112382643,0.022499384,0.109407246,0.108546272,0.008278415,0.077338757,0.106078436,0.010213556,0.645445925,0.645445925,13,6.6,2.2,26.7,17.7,1.9,23.3,11.3,1.8,,,3,24.7,17.6,1.4,30.6,6.1,2.2
02/08/2021,0.036068141,0.032974586,0.08380653,0.030703381,0.089666687,0.068284817,0.947771531,1.218003699,0.537768981,0.819620253,1.71173144,1.71173144,12.1,0,0,24,0.2,3.7,23.6,0,3.7,,,3,26.5,0,3.1,27.7,0,3
03/08/2021,0.027598416,0.09077476,0.103132576,0.027589351,0.115780234,0.055042095,0.947771531,1.218003699,0.537768981,0.819620253,1.71173144,1.71173144,11,0,3.4,23.2,0,3.3,22.6,0,3,,,3,25.4,0,3.8,26.3,0,3.7
05/08/2021,0.032932013,0.044445205,0.107675582,0.01849159,0.124334119,0.084781311,0.947771531,1.218003699,0.537768981,0.819620253,1.71173144,1.71173144,9.8,3.7,3.4,23.3,7.7,3.5,20.3,3,3.8,,,3,23.2,7.4,3.1,25.8,4,3.9
08/08/2021,0.030741965,0.066276401,0.086207956,0.034257885,0.155572921,0.101424433,0.034095702,0.341177949,0.117732971,0.01566307,1.61800793,1.61800793,13.4,0.9,2.5,26.4,0.9,2.7,23.1,1.8,2.3,,,3,26.3,2.7,1.9,29.6,1.7,2.1
09/08/2021,0.052070744,0.054977745,0.09995386,0.025241077,0.121496722,0.129779756,0.034095702,0.341177949,0.117732971,0.01566307,1.61800793,1.61800793,14.4,7.8,0,26.1,2.2,2.4,23.7,4.7,2.4,,,3,27.3,0,3,29.7,6.9,2.7
14/08/2021,0.018436544,0.04594823,0.058032814,0.0346752,0.086869322,0.05996177,0.021022766,0.035563458,0.352474344,0.021830395,0.610394139,0.610394139,11.4,0,0,23.8,0.2,2.9,19.9,0,2.8,,,3,21.6,0,2.4,26.5,0,3.4
15/08/2021,0.029167868,0.074898139,0.080977172,0.054956947,0.127167553,0.09102729,0.021022766,0.035563458,0.352474344,0.021830395,0.610394139,0.610394139,10.5,0,3.2,22.8,1.1,3.5,18.7,0,2.8,,,3,22.5,0.1,2.6,26.3,0.7,3.9
17/08/2021,0.026320048,0.035586432,0.068469241,0.041214857,0.094701581,0.097069792,0.206234892,0.035773608,-0.015799875,0.757225434,0.238805453,0.238805453,9.6,1.2,0,22,1.2,1.2,17.7,0.5,1.1,,,3,21.3,1.1,1.6,25.9,0.2,1.2
20/08/2021,0.013873074,0.039258759,0.084004477,0.043210302,0.075769231,0.077967487,0.206234892,0.035773608,-0.015799875,0.757225434,0.238805453,0.238805453,10.6,0,1.8,22.4,0,2.1,17.8,0,1.6,,,3,21.2,0,2.1,25.6,0,1.6
21/08/2021,0.02812288,0.11948248,0.049945798,0.056986563,0.098069593,0.080857933,0.206234892,0.035773608,-0.015799875,0.757225434,0.238805453,0.238805453,9.7,0.2,1.2,22,0,1.3,17.5,2,1.2,,,3,21.9,1.1,1.4,25.5,0,1.6
23/08/2021,0.022893421,0.095965281,0.112613097,0.037473392,0.142425075,0.112828359,0.138265896,0.552322138,0.511692186,-0.006487026,0.405173811,0.405173811,8.3,0,1.8,23.6,0,2.4,21.9,0,1.9,,,3,19.6,0.1,3.3,25.4,0,2.1
26/08/2021,0.013688177,0.055738103,0.047845677,0.046653338,0.059427213,0.057925131,0.138265896,0.552322138,0.511692186,-0.006487026,0.405173811,0.405173811,6.9,0.1,2,22.2,0,1.9,20.7,0,1.8,,,3,20.1,0.1,2.4,23.4,0.6,2.4
27/08/2021,0.016240673,0.056634203,0.06992241,0.038003959,0.08889731,0.080716312,0.124556269,0.089751148,0.044988909,0.059354391,0.085943618,0.085943618,7.3,0,2.6,22.4,0,2.3,19.4,0,2.5,,,3,20.8,0,1.2,24,0,3
29/08/2021,0.033009361,0.072976768,0.038681917,0.030748455,0.107997395,0.109343261,0.124556269,0.089751148,0.044988909,0.059354391,0.085943618,0.085943618,6.2,0,0,19.3,0,2.2,17.4,0,1.8,,,3,17.9,0.1,1.9,21.8,0.1,2.5
01/09/2021,0.022089496,0.048121724,0.034460507,0.035901207,0.081335731,0.068341717,0.410232807,-0.007027517,0.05197782,0.040935673,0.284264297,0.284264297,6,0,1.5,19.8,0,1.6,18.6,0.5,1.2,,,3,20,0.1,1.4,22.6,0,1.9
02/09/2021,0.023661368,0.19240436,0.048548993,0.04160947,0.070510238,0.087336726,0.410232807,-0.007027517,0.05197782,0.040935673,0.284264297,0.284264297,6,0,1.5,20.2,0,1.8,17.4,0,1.3,,,3,20.6,0,1.8,23.4,0,2.1
04/09/2021,0.029372988,0.055381186,0.08680971,0.033163089,0.070943274,0.097556494,0.410232807,-0.007027517,0.05197782,0.040935673,0.284264297,0.284264297,5.6,0,1.7,19.2,0,2.2,17.3,0,1.7,,,3,18.2,0,1.5,23.2,0,1.7
07/09/2021,0.025006294,0.03397461,0.036762588,0.03706627,0.090192474,0.075720794,1.189002771,1.379609485,0.564732323,0.460164172,1.677940403,1.677940403,4.1,0,3.7,18.7,0,3.7,16.5,0,3.6,,,3,19,0,3.4,22.5,0,4.2
08/09/2021,0.013400821,0.057246208,0.050330628,0.059122805,0.10244745,0.089956544,1.189002771,1.379609485,0.564732323,0.460164172,1.677940403,1.677940403,3.8,0,3.7,17.9,0,4.3,15.1,0,3.7,,,3,18.3,0,4,21.1,0,4.3
10/09/2021,0.027490806,0.037948545,0.063043036,0.03184722,0.120915055,0.08550825,1.189002771,1.379609485,0.564732323,0.460164172,1.677940403,1.677940403,3.8,0.8,1.8,16.8,0,1.9,14.8,0,1.9,,,3,18.3,0,1.8,21,0.1,2
13/09/2021,0.018392894,0.057742868,0.031621031,0.034167632,0.081427813,0.076652579,0.507370219,0.810230381,0.44990225,0.335611757,0.901139524,0.901139524,3.1,0,2,16,0,2.3,13.4,0.2,1.8,,,3,17.3,0,1.8,21.1,0,2.3
14/09/2021,0.04506534,0.099699877,0.269747972,0.070573434,0.118331246,0.211117581,0.507370219,0.810230381,0.44990225,0.335611757,0.901139524,0.901139524,6.3,13.6,0.3,22.6,0,0.3,17,12.2,0.4,,,3,20.6,10.6,0.5,24,6.2,0.6
16/09/2021,0.035899322,0.060119301,0.325018764,0.038301501,0.099525928,0.141435906,0.718642811,1.252393305,0.354780635,0.154095702,1.344515185,1.344515185,7.6,0,2.1,24.2,0,2,19.2,0,1.9,,,3,22.7,0,2.1,25.5,0,2.2
19/09/2021,0.057169631,0.136443093,0.177995682,0.04373372,0.095898874,0.091328755,0.718642811,1.252393305,0.354780635,0.154095702,1.344515185,1.344515185,8.2,16,0.9,22,0,1.4,16.8,4.7,1.2,,,3,19.7,0.9,1.4,22.8,4.2,1.7
20/09/2021,0.052453443,0.137231112,0.209299922,0.042047255,0.117485523,0.139243647,0.718642811,1.252393305,0.354780635,0.154095702,1.344515185,1.344515185,12.7,0.3,0.7,23.8,0,1,19.7,2.3,0.8,,,3,19.3,0,2.1,26.7,0.7,0.8
22/09/2021,0.039968275,0.173636243,0.200465843,0.031057272,0.160798937,0.106856227,1.146678777,0.549992563,0.290411167,0.371605896,0.499735833,0.499735833,11.4,0,2.3,23,0,2.4,19.7,0,2.2,,,3,20,0,2.4,24.5,0,2.9
25/09/2021,0.019080967,0.07254006,0.058992237,0.028644843,0.078707308,0.045865096,1.146678777,0.549992563,0.290411167,0.371605896,0.499735833,0.499735833,9.4,0,1.5,20.7,0,1.4,17.2,0,1.8,,,3,19,0,1.1,22.8,0,1.7
26/09/2021,0.022947667,0.157235622,0.059097279,0.042121071,0.088082574,0.095928341,1.199497011,0.990771801,0.323727816,0.490263955,1.404623031,1.404623031,9.2,0,1.3,20,0,1.8,16.6,0,1.3,,,3,18.5,0,2.2,23.1,0.7,1.2
28/09/2021,0.031784996,0.090318784,0.195095479,0.033490919,0.081421122,0.079104535,1.199497011,0.990771801,0.323727816,0.490263955,1.404623031,1.404623031,9.4,7.9,1.7,21.1,0,2,15.7,6.4,1.8,,,3,20.2,23,1.7,22.1,5.6,1.8
01/10/2021,0.026061635,0.127502173,0.160888031,0.078677908,0.111231402,0.063319042,0.557793732,0.055149114,0.353661728,0.660267597,1.786444308,1.786444308,11.8,1,1.4,25.5,0,1.6,19.3,1.3,1.3,,,3,28.8,3,2,27.5,5.7,1.3
02/10/2021,0.065541238,0.203350231,0.404739141,0.08516176,0.159764662,0.195214078,0.557793732,0.055149114,0.353661728,0.660267597,1.786444308,1.786444308,13.5,11.3,0.7,25.6,0,0.7,20.6,12.6,0.7,,,3,28.1,8.4,0.6,31.3,16.3,0.6
04/10/2021,0.043112177,0.319785953,0.289084166,0.048475411,0.122483566,0.199856013,0.557793732,0.055149114,0.353661728,0.660267597,1.786444308,1.786444308,14.2,2.8,1.5,24.5,0,1.6,20.3,1.3,1.6,,,3,26.9,3.6,1.6,31.7,0.7,1.9
07/10/2021,0.026472155,0.153568,0.292466164,0.056586836,0.090664856,0.113221899,0.042080039,0.051604528,-0.042163747,0.662543295,1.613315446,1.613315446,18.6,0,1.1,27.3,0,1.3,25.5,0,1.4,,,3,33.2,0.2,1.5,37.8,0,0.8
08/10/2021,0.030809712,0.553337574,0.264149129,0.072418839,0.08670155,0.23886615,0.042080039,0.051604528,-0.042163747,0.662543295,1.613315446,1.613315446,17.7,0,0.5,27.3,0,0.7,25.3,0.2,0.5,,,3,34,0,1.7,38.1,0,0.5
10/10/2021,0.048439831,0.244514301,0.246295601,0.046641156,0.089839444,0.167746484,0.042080039,0.051604528,-0.042163747,0.662543295,1.613315446,1.613315446,17.5,0,0.9,26.7,0,1,24.1,0.8,0.9,,,3,33.2,0,1.7,36.6,0,0.8
13/10/2021,0.034118827,0.092733495,0.120868124,0.077291735,0.060197722,0.052846774,1.321923676,1.176081946,0.361388053,0.015940489,1.526804717,1.526804717,15.6,0,1.1,25.7,0,1.1,23.2,0,1.2,,,3,30.3,0,1.3,35,0,1.3
14/10/2021,0.025379477,0.107949957,0.159210518,0.075033017,0.093138717,0.088689156,1.321923676,1.176081946,0.361388053,0.015940489,1.526804717,1.526804717,15.5,0,1,24.2,0,1.1,22.5,0,0.9,,,3,32.7,0,1.4,33.9,0,1.1
16/10/2021,0.028302759,0.126367971,0.150449529,0.035220154,0.076067224,0.08989422,0.35706027,0.233402326,0.067460629,0.036924016,1.111621613,1.111621613,14.7,0,0.8,22.8,0,1.2,20.5,0,1.2,,,3,28.7,0,1.2,34.6,0.7,0.7
19/10/2021,0.047674958,0.080743797,0.127776682,0.058768719,0.118130192,0.066990718,0.35706027,0.233402326,0.067460629,0.036924016,1.111621613,1.111621613,16.2,0.5,1.6,25.2,0,1.5,23.5,0.4,1.2,,,3,34.4,4.1,0.8,35.4,0.4,1.6
20/10/2021,0.02786006,0.53330195,0.240705013,0.055608042,0.158744991,0.212985277,0.35706027,0.233402326,0.067460629,0.036924016,1.111621613,1.111621613,20.9,24.8,1.2,29.2,0,1.2,27.3,27.8,0.9,,,3,31.1,1.6,1,39.5,25.3,1.1
22/10/2021,0.031955294,0.341406107,0.331079125,0.040360615,0.114453033,0.207613811,0.257959585,0.189550451,0.123205443,0.143538767,0.100255054,0.100255054,18.7,0.2,1,27,0,1,26.1,0.3,0.9,,,3,33.2,1.4,1,39.7,0.3,1.1
25/10/2021,0.04260768,0.098332457,0.093833148,0.084197827,0.048912153,0.062771969,0.257959585,0.189550451,0.123205443,0.143538767,0.100255054,0.100255054,18.3,1.8,0.8,24.8,0,0.9,24.6,1.8,0.9,,,3,32.4,0,1,35.6,0,1
26/10/2021,0.026258364,0.205746204,0.133151859,0.062552571,0.063120708,0.120996699,1.23513962,1.500069971,0.289857665,0.57226792,0.651767675,0.651767675,18.9,0,0.9,24.9,0,0.8,26.1,0,0.9,,,3,35.2,0.2,0.9,37.4,0,1
28/10/2021,0.02785656,0.162910998,0.108883977,0.046089478,0.056486756,0.142366111,1.23513962,1.500069971,0.289857665,0.57226792,0.651767675,0.651767675,16.8,0,1,23.5,0,1.2,22.7,0,0.9,,,3,30.9,0,1.7,34.8,0,1.1
31/10/2021,0.026172185,0.147168368,0.181597948,0.045415618,0.109646544,0.0802764,1.300964502,1.555593547,0.354836367,0.688693098,0.567344152,0.567344152,19,7,0.8,25.4,0,0.9,27.1,3.7,0.6,,,3,35,23.3,1,40,7,0.8
01/11/2021,0.046218745,0.293678671,0.128817573,0.063679829,0.089492716,0.098096877,1.300964502,1.555593547,0.354836367,0.688693098,0.567344152,0.567344152,18.3,0,1.3,25.1,0,1.3,24.1,0.2,1.2,,,3,33.6,3.2,0.9,37.8,0,1.4
03/11/2021,0.030586466,0.171376571,0.166528314,0.040461842,0.080089442,0.142688945,1.300964502,1.555593547,0.354836367,0.688693098,0.567344152,0.567344152,17.5,2.3,0.5,24.8,0,0.5,24.2,3.2,0.6,,,3,35.3,1.8,0.6,38.1,1.6,0.5
06/11/2021,0.038610041,0.13842684,0.16378738,0.071300402,0.08344005,0.086436056,1.152382323,1.198349126,0.391536145,0.23782235,0.706160463,0.706160463,19.3,0.2,0.8,27.9,0,0.7,27,0.1,0.6,,,3,34.4,0,1,40.4,0.2,0.8
09/11/2021,0.027917186,0.205302387,0.219037145,0.050351217,0.083063804,0.133194223,1.152382323,1.198349126,0.391536145,0.23782235,0.706160463,0.706160463,17.1,0,1,26,0,0.9,24.3,0,0.8,,,3,33,0,0.9,37.2,0.1,1
12/11/2021,0.024978876,0.073879242,0.168938324,0.051170141,0.087181583,0.091480337,0.033932998,0.06780728,0.871357759,0.035674052,-0.004662826,-0.004662826,18.9,2.5,0.6,27,0,0.7,26.6,1.5,0.5,,,3,33.8,0.3,1,41.4,0.2,0.5
13/11/2021,0.061191838,0.469811589,0.222181752,0.052035332,0.080888689,0.075485557,0.033932998,0.06780728,0.871357759,0.035674052,-0.004662826,-0.004662826,18.8,0.6,0.5,26.7,0,0.7,28.8,1.8,0.3,,,3,33.6,0,1,40.3,0.4,0.6
15/11/2021,0.039066821,0.168046087,0.243181884,0.040532798,0.115921758,0.113521062,1.252727191,1.451319278,0.494384929,0.9,0.743791492,0.743791492,16.8,0,0.1,24,0,0.2,23.8,0,0.2,,,3,33.4,0,0.4,39.6,0,0.2
18/11/2021,0.052995041,0.093095601,0.124926113,0.048290774,0.069306068,0.051649854,1.252727191,1.451319278,0.494384929,0.9,0.743791492,0.743791492,17.8,0,0.5,27.7,0,0.5,27.1,0,0.6,,,3,34.1,0,0.7,40.2,0,0.7
19/11/2021,0.029944148,0.207038552,0.184401155,0.068917744,0.084994987,0.089153513,1.252727191,1.451319278,0.494384929,0.9,0.743791492,0.743791492,18.8,0,0.6,25.7,0,0.6,25.9,0,0.8,,,3,33.6,0,0.6,39.5,0,0.5
21/11/2021,0.016628284,0.14998962,0.231115311,0.039465502,0.078700416,0.106922597,1.246403638,1.290394989,0.457737852,0.916514599,0.823475237,0.823475237,17.5,0.5,0.5,24.7,0,0.5,25.5,1.9,0.6,,,3,32.3,0.7,0.6,38.7,0.4,0.6
24/11/2021,0.033945523,0.123698309,0.199800402,0.045597821,0.073676892,0.067624703,1.246403638,1.290394989,0.457737852,0.916514599,0.823475237,0.823475237,18.3,0.2,0.2,26.7,0,0.2,26.2,0.4,0.2,,,3,31.3,0,0.5,37.3,0.1,0.2
25/11/2021,0.029901033,0.420077771,0.191838995,0.055397905,0.090875536,0.081486881,1.59764202,1.503995247,0.073592276,0.026651217,-0.00767448,-0.00767448,18,0,0.5,26.3,0,0.6,26.5,0,0.4,,,3,32.8,0,0.6,37.1,0,0.6
27/11/2021,0.025509294,0.175248504,0.275046647,0.040490631,0.159637362,0.113643356,1.59764202,1.503995247,0.073592276,0.026651217,-0.00767448,-0.00767448,23.1,14.6,0.5,29.5,0,0.5,28.7,8.2,0.5,,,3,38.2,4,0.6,42.8,11.7,0.5
30/11/2021,0.04258937,0.132108733,0.173112571,0.040413987,0.094070345,0.073589206,0.551286008,0.129160502,0.508057828,0.925264395,0.766319449,0.766319449,19.1,0,0.5,27.4,0,0.6,26.8,0.4,0.3,,,3,35.9,0.2,0.7,39.6,0.5,0.6
01/12/2021,0.044265948,0.355528742,0.337469339,0.065288812,0.099769473,0.096981257,0.551286008,0.129160502,0.508057828,0.925264395,0.766319449,0.766319449,20.4,1.6,0.8,27.6,1.4,0.9,27.9,3.9,0.4,,,3,36.4,0.5,0.9,40.8,4.3,0.8
03/12/2021,0.038458209,0.181153491,0.319130599,0.033538528,0.094993338,0.109696724,0.551286008,0.129160502,0.508057828,0.925264395,0.766319449,0.766319449,20,0.8,0.4,28.8,1.2,0.3,26.7,0.8,0.3,,,3,34.3,0.9,0.3,42.2,2,0.3
06/12/2021,0.033448488,0.143613636,0.236379966,0.052977495,0.129265308,0.087811768,0.078399538,0.079226244,0.089368858,0.034061135,0.084521686,0.084521686,22.2,4.4,0.2,30.9,5.8,0.1,30,6.5,0.3,,,3,34.4,4.5,0.2,43.8,4.6,0.1
07/12/2021,0.079904608,0.34131068,0.304457605,0.056172285,0.114909776,0.15063864,0.078399538,0.079226244,0.089368858,0.034061135,0.084521686,0.084521686,21.6,4.7,0.3,28.4,3.6,0.4,28.9,4,0.3,,,3,33.8,2.9,0.3,41.1,5,0.3
09/12/2021,0.029515378,0.258921683,0.369991302,0.038001366,0.120442174,0.132818297,0.078399538,0.079226244,0.089368858,0.034061135,0.084521686,0.084521686,19.9,1.6,0.5,29.5,3.4,0.4,29.2,1.2,0.4,,,3,36.8,5.9,0.4,41.2,2.1,0.6
12/12/2021,0.039977066,0.113041632,0.181145936,0.073948726,0.114664443,0.09265849,0.237642642,0.043840587,0.097395772,0.955670325,0.340140595,0.340140595,21.3,1,0.4,30.7,1.5,0.4,29.6,1.1,0.3,,,3,38.6,0,0.5,43.8,1.5,0.4
13/12/2021,0.033251189,0.321023464,0.348941863,0.056338776,0.124195457,0.143281221,0.237642642,0.043840587,0.097395772,0.955670325,0.340140595,0.340140595,19.7,0,0.4,28.7,0,0.4,29.3,0,0.3,,,3,40.5,3.7,0.4,42.6,0,0.5
15/12/2021,0.028781898,0.251967698,0.33034718,0.033836618,0.132198796,0.149251044,-0.016266125,0.025025014,0.023495575,0.139414802,0.004615016,0.004615016,19.5,0,0.4,27.5,0,0.3,28.5,0,0.2,,,3,39.9,0,0.5,42.9,0,0.3
18/12/2021,0.039096981,0.113824196,0.179207265,0.050019562,0.118717611,0.098644063,-0.016266125,0.025025014,0.023495575,0.139414802,0.004615016,0.004615016,19.1,0.4,0.1,28.7,0,0.2,30.3,0.3,0.2,,,3,37.2,0.3,0.2,46.3,0,0.1
19/12/2021,0.048899353,0.325838506,0.257352263,0.059333794,0.151237458,0.102370374,-0.016266125,0.025025014,0.023495575,0.139414802,0.004615016,0.004615016,20.3,0.1,0.2,30.6,0.1,0.2,29.1,0,0.2,,,3,41,0,0.2,45.2,0,0.2
21/12/2021,0.027260803,0.203702271,0.323152542,0.034113407,0.130324706,0.1433855,0.987504221,0.772306243,0.359505744,0.087907869,0.417965055,0.417965055,19.9,0,0.2,29.7,0,0.2,28.4,0,0.2,,,3,37.3,0,0.3,42.8,0,0.2
24/12/2021,0.030181684,0.147453621,0.187937975,0.061868064,0.125756711,0.097574614,0.987504221,0.772306243,0.359505744,0.087907869,0.417965055,0.417965055,20.4,2.2,0.2,31.2,1.7,0.3,29,2.3,0.2,,,3,39.4,1.3,0.3,45.3,2.7,0.4
31/12/2021,0.04404331,0.309207231,0.350213945,0.05732863,0.207345724,0.089833729,1.212652934,0.792769227,0.443971631,0.379310345,0.938525794,0.938525794,20.6,4.5,0.6,30.1,2.5,0.6,29.8,4.2,0.3,,,3,37.2,0,0.8,43.2,0.3,0.6
02/01/2022,0.030768514,0.247430414,0.313293785,0.050461322,0.194269374,0.138199404,1.212652934,0.792769227,0.443971631,0.379310345,0.938525794,0.938525794,20.8,3.7,0.6,29.7,4.1,0.4,28.9,3.4,0.4,,,3,37.5,9.2,0.5,44.9,8.1,0.6
05/01/2022,0.041105364,0.110620804,0.213089988,0.035613205,0.105555519,0.062211551,1.207682761,1.292672729,0.494021267,0.031985197,0.847786537,0.847786537,20.5,0,0.5,30.2,0,0.6,29.6,0.1,0.4,,,3,37.7,0,0.7,42.2,0,0.6
12/01/2022,0.031531397,0.239008278,0.227666631,0.053459041,0.19204092,0.09363009,0.004043737,0.023521064,-0.031408192,0.052534562,-0.037632381,-0.037632381,22.1,0,0.6,32.5,0,0.7,31.2,0,0.9,,,3,38.2,0,0.3,44.7,0,0.7
14/01/2022,0.034502894,0.121947557,0.187700704,0.020658551,0.085021242,0.114586294,1.138463494,0.3194085,0.519391036,0.156988052,1.240026039,1.240026039,20.7,0,0.6,30.5,0,0.3,30.4,0,0.5,,,3,39,0,0.3,43.1,0,0.5
17/01/2022,0.02278872,0.094394751,0.109354593,0.039057497,0.076241255,0.099662468,1.138463494,0.3194085,0.519391036,0.156988052,1.240026039,1.240026039,19.2,0,0.5,28.4,0,0.4,28.9,0,0.5,,,3,38,0,0.4,42.7,0,0.5
